,name,positive,negative,positive_percent,negative_percent,total_calls,term_frequency,idf
2006,photograph,325,233,0.5824372760000001,0.417562724,558,0.01116,5.375667028
2007,photographi,438,314,0.582446809,0.417553191,752,0.015040000000000001,5.145236892
2008,physic,479,359,0.571599045,0.428400955,838,0.01676,4.98892405
2009,pick,853,934,0.477336318,0.522663682,1787,0.03574,4.235025207
2012,piec crap,10,240,0.04,0.96,250,0.005,6.247644252000001
2013,pile,83,339,0.19668246399999997,0.8033175359999999,422,0.008440000000000001,5.7444522529999995
2014,pilot,185,190,0.493333333,0.5066666670000001,375,0.0075,5.63358966
2015,pitch,156,155,0.5016077170000001,0.498392283,311,0.006220000000000001,5.984987547
2016,piti,229,366,0.38487395,0.61512605,595,0.0119,5.385251765
2018,plagu,96,181,0.34657039700000003,0.653429603,277,0.00554,6.119354711000001
2019,plain,304,729,0.29428848,0.70571152,1033,0.020659999999999998,4.822202301
2020,plan,660,656,0.5015197570000001,0.498480243,1316,0.02632,4.513266885
2021,plane,229,240,0.488272921,0.511727079,469,0.00938,5.406339327
2022,planet,223,272,0.450505051,0.549494949,495,0.0099,5.356768827
2023,plant,113,129,0.466942149,0.533057851,242,0.00484,6.1430444820000005
2024,plastic,72,188,0.276923077,0.7230769229999999,260,0.0052,6.170824046
2026,play like,94,149,0.386831276,0.613168724,243,0.00486,6.286408795
2027,play role,281,154,0.645977011,0.354022989,435,0.0087,5.686400241
2028,player,463,359,0.563260341,0.436739659,822,0.01644,4.967555715
2029,plea,278,125,0.6898263029999999,0.31017369699999997,403,0.00806,5.777165451
2030,pleasant,274,117,0.7007672629999999,0.29923273699999997,391,0.00782,5.80853111
2031,pleasur,421,241,0.6359516620000001,0.36404833799999997,662,0.01324,5.263019928
2032,plenti,591,457,0.563931298,0.43606870200000003,1048,0.02096,4.776638368
2034,plot hole,71,262,0.213213213,0.786786787,333,0.006659999999999999,5.939265298
2035,plot line,143,246,0.367609254,0.632390746,389,0.00778,5.791519763999999
2036,plot movi,95,187,0.33687943299999995,0.663120567,282,0.00564,6.160316067999999
2037,plot twist,165,195,0.45833333299999995,0.541666667,360,0.0072,5.890209141000001
2038,plu,494,568,0.465160075,0.534839925,1062,0.021240000000000002,4.767942661
2039,poignant,247,52,0.826086957,0.17391304300000002,299,0.00598,6.106065479
2041,point film,147,190,0.43620178,0.56379822,337,0.00674,5.973359509
2042,point movi,112,195,0.364820847,0.6351791529999999,307,0.00614,6.057746901
2043,point view,218,157,0.581333333,0.41866666700000005,375,0.0075,5.796350691000001
2044,pointless,102,717,0.124542125,0.875457875,819,0.016380000000000002,5.005255387
2045,polic,569,607,0.48384353700000005,0.516156463,1176,0.02352,4.488083314
2046,polish,164,102,0.616541353,0.38345864700000004,266,0.00532,6.156837803999999
2047,polit,652,502,0.564991334,0.435008666,1154,0.02308,4.543933684
2048,pool,122,130,0.484126984,0.515873016,252,0.00504,6.192177171
2050,poorli,118,937,0.11184834099999999,0.888151659,1055,0.0211,4.74822492
2051,pop,429,478,0.47298787200000003,0.527012128,907,0.01814,4.925128245
2052,popul,149,158,0.48534202,0.51465798,307,0.00614,6.014663315
2053,popular,602,385,0.609929078,0.39007092200000004,987,0.01974,4.813103057
2054,porn,94,321,0.22650602399999997,0.7734939759999999,415,0.0083,5.528229145
2055,portion,113,125,0.47478991600000003,0.525210084,238,0.00476,6.294345345
2056,portrait,189,60,0.759036145,0.240963855,249,0.00498,6.192177171
2058,pose,137,172,0.44336569600000003,0.556634304,309,0.00618,6.017679909
2059,posit,620,785,0.441281139,0.558718861,1405,0.0281,4.494649326
2060,posse,236,275,0.46183953,0.53816047,511,0.01022,5.465428243
2062,post,536,486,0.52446184,0.47553816,1022,0.02044,4.7996075760000005
2063,poster,162,178,0.476470588,0.523529412,340,0.0068,5.90900164
2064,potenti,378,732,0.34054054100000003,0.659459459,1110,0.0222,4.735571862
2066,practic,350,406,0.46296296299999995,0.537037037,756,0.015119999999999998,5.130199015
2067,prais,270,241,0.5283757339999999,0.471624266,511,0.01022,5.51901249
2068,pre,307,199,0.6067193679999999,0.393280632,506,0.01012,5.517179307999999
2069,precis,176,88,0.666666667,0.333333333,264,0.00528,6.185008681
2070,predict,536,1145,0.318857823,0.681142177,1681,0.03362,4.285569958
2071,prefer,354,355,0.499294781,0.500705219,709,0.014180000000000002,5.229497236
2072,pregnant,105,152,0.408560311,0.591439689,257,0.00514,6.126066145
2073,premier,145,115,0.557692308,0.44230769200000003,260,0.0052,6.195780778
2074,premis,395,824,0.324036095,0.675963905,1219,0.024380000000000002,4.629876113
2075,prepar,385,300,0.562043796,0.43795620399999996,685,0.0137,5.22675375
2076,presenc,404,350,0.535809019,0.464190981,754,0.015080000000000001,5.140199098
2077,present,1213,843,0.589980545,0.410019455,2056,0.04112,4.039495196
2078,presid,194,145,0.572271386,0.427728614,339,0.00678,5.730753409
2079,press,155,182,0.459940653,0.540059347,337,0.00674,5.939265298
2080,presum,123,220,0.358600583,0.641399417,343,0.00686,5.9505013710000005
2081,pretend,174,305,0.363256785,0.636743215,479,0.00958,5.575631383999999
2082,pretenti,106,328,0.244239631,0.7557603690000001,434,0.00868,5.660702896
2084,pretti bad,31,251,0.10992907800000001,0.890070922,282,0.00564,6.139625675
2085,pretti good,487,479,0.504140787,0.49585921299999997,966,0.01932,4.871861216
2086,prevent,175,190,0.479452055,0.520547945,365,0.0073,5.871763295
2087,preview,134,152,0.468531469,0.531468531,286,0.00572,6.051477287999999
2088,previou,565,511,0.525092937,0.47490706299999996,1076,0.021519999999999997,4.760180656
2089,previous,204,167,0.549865229,0.450134771,371,0.00742,5.874377676
2090,price,274,219,0.555780933,0.444219067,493,0.009859999999999999,5.515349482
2091,priest,143,167,0.46129032299999995,0.538709677,310,0.0062,5.777165451
2092,prime,203,157,0.563888889,0.436111111,360,0.0072,5.863960915
2093,princ,131,72,0.645320197,0.35467980299999996,203,0.00406,6.1362185170000005
2094,princess,138,87,0.6133333329999999,0.386666667,225,0.0045,6.192177171
2095,princip,160,117,0.577617329,0.422382671,277,0.00554,6.119354711000001
2096,print,218,184,0.542288557,0.457711443,402,0.00804,5.7127753960000005
2097,prior,175,170,0.5072463770000001,0.492753623,345,0.0069,5.922644417000001
2098,prison,367,277,0.5698757760000001,0.430124224,644,0.01288,5.035341222
2099,privat,245,215,0.532608696,0.467391304,460,0.0092,5.589316837
2100,pro,135,158,0.46075085299999996,0.539249147,293,0.00586,6.039054768
2102,probabl best,201,91,0.6883561640000001,0.311643836,292,0.00584,6.122704797999999
2104,proceed,145,192,0.43026706200000003,0.569732938,337,0.00674,5.947680495
2105,process,344,279,0.5521669339999999,0.447833066,623,0.012459999999999999,5.3125205719999995
2108,product valu,219,374,0.3693086,0.6306914,593,0.011859999999999999,5.382046634
2109,profession,383,345,0.526098901,0.473901099,728,0.01456,5.143975063
2110,professor,143,137,0.510714286,0.489285714,280,0.0056,5.9762538670000005
2111,profound,161,83,0.659836066,0.340163934,244,0.00488,6.243849181
2112,program,234,251,0.48247422700000003,0.517525773,485,0.0097,5.449897301
2113,progress,329,233,0.585409253,0.41459074700000004,562,0.01124,5.403066002
2114,project,412,647,0.38904627,0.61095373,1059,0.02118,4.73306035
2115,promis,382,637,0.37487733100000004,0.625122669,1019,0.020380000000000002,4.814009265
2116,promot,177,221,0.444723618,0.5552763820000001,398,0.00796,5.728488402000001
2117,proof,116,149,0.437735849,0.562264151,265,0.0053,6.153371596
2118,prop,117,155,0.430147059,0.5698529410000001,272,0.0054399999999999995,6.167309104
2119,propaganda,109,192,0.36212624600000004,0.637873754,301,0.00602,5.9505013710000005
2120,proper,182,223,0.449382716,0.550617284,405,0.0081,5.770064829
2121,properli,126,176,0.417218543,0.5827814570000001,302,0.00604,6.076795096000001
2122,prostitut,138,151,0.477508651,0.5224913489999999,289,0.0057799999999999995,5.984987547
2123,protagonist,341,317,0.5182370820000001,0.481762918,658,0.01316,5.233626629
2124,protect,289,229,0.557915058,0.44208494200000004,518,0.01036,5.47591785
2125,proud,220,133,0.6232294620000001,0.376770538,353,0.0070599999999999994,5.911715346
2126,prove,828,662,0.555704698,0.444295302,1490,0.0298,4.428999762
2127,provid,941,617,0.603979461,0.396020539,1558,0.031160000000000004,4.334306676000001
2128,provok,299,132,0.6937354990000001,0.306264501,431,0.008620000000000001,5.697305475
2129,psycho,166,208,0.443850267,0.5561497329999999,374,0.00748,5.767709115
2130,psycholog,351,207,0.629032258,0.37096774200000004,558,0.01116,5.374078465
2131,public,537,507,0.514367816,0.48563218399999997,1044,0.020880000000000003,4.770543443
2132,pull,809,762,0.514958625,0.485041375,1571,0.03142,4.3784778939999995
2133,punch,238,248,0.48971193399999996,0.510288066,486,0.00972,5.565969472999999
2134,punish,121,160,0.430604982,0.5693950179999999,281,0.00562,6.048357161
2135,puppet,85,147,0.36637931,0.63362069,232,0.00464,6.119354711000001
2136,purchas,226,149,0.602666667,0.39733333299999996,375,0.0075,5.813445125
2137,pure,659,573,0.534902597,0.46509740299999996,1232,0.024640000000000002,4.634411269
2138,purpos,397,598,0.398994975,0.601005025,995,0.0199,4.858502238
2139,pursu,180,124,0.592105263,0.407894737,304,0.0060799999999999995,6.029838112999999
2140,push,368,331,0.526466381,0.47353361899999996,699,0.013980000000000001,5.183851729
2141,put,737,697,0.513947001,0.486052999,1434,0.02868,4.498609727
2142,puzzl,151,133,0.531690141,0.468309859,284,0.005679999999999999,6.0962131820000005
2144,queen,227,233,0.49347826100000003,0.506521739,460,0.0092,5.463690624
2145,quest,183,105,0.635416667,0.36458333299999995,288,0.00576,6.070405298
2146,question,1001,912,0.5232618920000001,0.476738108,1913,0.03826,4.122222937
2147,quick,303,318,0.487922705,0.512077295,621,0.01242,5.324532728
2148,quickli,498,595,0.455626715,0.544373285,1093,0.02186,4.758463917
2149,quiet,315,147,0.681818182,0.318181818,462,0.00924,5.617262767000001
2150,quirki,213,127,0.626470588,0.373529412,340,0.0068,5.928154072000001
2152,quit good,251,180,0.5823665889999999,0.417633411,431,0.008620000000000001,5.733023557
2153,quot,256,224,0.533333333,0.46666666700000003,480,0.0096,5.569823042
2154,race,328,300,0.522292994,0.477707006,628,0.01256,5.156665588
2155,racist,94,146,0.391666667,0.6083333329999999,240,0.0048,6.156837803999999
2156,radio,242,182,0.570754717,0.429245283,424,0.00848,5.567894401
2157,rage,165,123,0.572916667,0.42708333299999995,288,0.00576,6.0832259870000005
2158,rain,192,120,0.615384615,0.384615385,312,0.00624,5.838384072999999
2159,rais,445,373,0.54400978,0.45599022,818,0.01636,5.027453857
2160,ran,195,237,0.45138888899999996,0.548611111,432,0.00864,5.6951148929999995
2161,random,158,408,0.279151943,0.720848057,566,0.01132,5.341288642
2162,rang,353,267,0.569354839,0.430645161,620,0.0124,5.333637495
2163,rank,277,233,0.543137255,0.456862745,510,0.0102,5.531939724
2164,rape,219,347,0.386925795,0.613074205,566,0.01132,5.240547072
2165,rare,806,445,0.644284572,0.35571542799999994,1251,0.02502,4.623111713
2166,rat,197,178,0.525333333,0.47466666700000004,375,0.0075,5.770064829
2168,rate 10,202,208,0.49268292700000005,0.507317073,410,0.0082,5.767709115
2169,rate movi,108,193,0.35880398700000005,0.641196013,301,0.00602,6.073595094
2170,raw,216,82,0.724832215,0.275167785,298,0.00596,6.042145961
2171,ray,252,188,0.5727272729999999,0.427272727,440,0.0088,5.451611098
2173,re go,107,190,0.36026936,0.63973064,297,0.00594,6.0962131820000005
2174,re look,99,159,0.38372093,0.61627907,258,0.0051600000000000005,6.167309104
2175,reach,503,440,0.53340403,0.46659597,943,0.01886,4.905067391
2176,react,144,117,0.551724138,0.448275862,261,0.005220000000000001,6.170824046
2177,reaction,345,273,0.558252427,0.44174757299999995,618,0.01236,5.309539944
2179,read book,232,347,0.400690846,0.599309154,579,0.01158,5.283106687
2180,read review,118,180,0.395973154,0.604026846,298,0.00596,6.099486507999999
2181,reader,119,116,0.506382979,0.493617021,235,0.0047,6.290369197
2182,readi,321,302,0.5152487960000001,0.484751204,623,0.012459999999999999,5.345907588
2184,real life,487,319,0.604218362,0.395781638,806,0.01612,5.030826541000001
2185,realis,223,208,0.517401392,0.482598608,431,0.008620000000000001,5.650187552
2186,realism,319,161,0.6645833329999999,0.335416667,480,0.0096,5.587350268
2187,realist,850,415,0.671936759,0.328063241,1265,0.0253,4.547399892
2188,realiti,828,570,0.592274678,0.40772532200000006,1398,0.027960000000000002,4.408846409
2189,realiz,1080,970,0.526829268,0.47317073200000004,2050,0.040999999999999995,4.093144618999999
2191,realli bad,97,632,0.133058985,0.866941015,729,0.014580000000000001,5.1617872380000005
2192,realli care,91,199,0.313793103,0.686206897,290,0.0058,6.1362185170000005
2193,realli enjoy,334,121,0.7340659340000001,0.265934066,455,0.0091,5.662819299
2194,realli good,456,321,0.586872587,0.41312741299999994,777,0.01554,5.088780184
2195,realli great,201,60,0.7701149429999999,0.229885057,261,0.005220000000000001,6.228811304
2196,realli know,132,150,0.46808510600000003,0.531914894,282,0.00564,6.167309104
2197,realli like,453,309,0.594488189,0.405511811,762,0.01524,5.145236892
2198,realli make,184,127,0.591639871,0.40836012899999996,311,0.006220000000000001,6.06089651
2199,realli need,111,182,0.37883959,0.62116041,293,0.00586,6.119354711000001
2200,realli realli,92,234,0.282208589,0.717791411,326,0.006520000000000001,5.922644417000001
2201,realli want,149,351,0.298,0.7020000000000001,500,0.01,5.593261615
2203,reason watch,69,193,0.263358779,0.736641221,262,0.00524,6.210326489
2204,recal,293,220,0.5711500970000001,0.428849903,513,0.01026,5.504440282999999
2205,receiv,526,363,0.59167604,0.40832396,889,0.01778,4.957040371000001
2206,recent,1092,711,0.6056572379999999,0.394342762,1803,0.03606,4.250902621
2207,recogn,385,231,0.625,0.375,616,0.012320000000000001,5.336690933
2209,recommend film,267,163,0.6209302329999999,0.37906976700000006,430,0.0086,5.749060556
2210,recommend movi,339,192,0.638418079,0.36158192100000003,531,0.010620000000000001,5.531939724
2211,record,511,402,0.559693319,0.44030668100000003,913,0.01826,4.879575815
2212,red,453,493,0.478858351,0.521141649,946,0.01892,4.7862918
2213,redeem,118,675,0.148802018,0.8511979820000001,793,0.01586,5.091169671
2214,redempt,155,81,0.6567796610000001,0.343220339,236,0.00472,6.2785347389999995
2215,reduc,102,172,0.37226277399999996,0.627737226,274,0.00548,6.149917361
2216,reel,117,115,0.504310345,0.495689655,232,0.00464,6.266838699
2217,refer,571,578,0.496953873,0.5030461270000001,1149,0.02298,4.661284287
2218,reflect,415,192,0.68369028,0.31630972,607,0.01214,5.311029147
2219,refresh,323,55,0.854497354,0.14550264599999999,378,0.007559999999999999,5.838384072999999
2220,refus,317,264,0.545611015,0.454388985,581,0.01162,5.366173285
2221,regard,439,376,0.538650307,0.46134969299999995,815,0.0163,5.034210638999999
2222,regardless,147,150,0.494949495,0.505050505,297,0.00594,6.102770583
2223,regret,253,226,0.528183716,0.471816284,479,0.00958,5.613222357000001
2224,regular,290,222,0.56640625,0.43359375,512,0.01024,5.522688963999999
2225,reject,172,174,0.497109827,0.5028901729999999,346,0.00692,5.8875530970000005
2226,rel,433,365,0.542606516,0.45739348399999996,798,0.01596,5.082831326
2227,relat,692,455,0.60331299,0.39668701,1147,0.022940000000000002,4.693711011
2228,relationship,1120,596,0.652680653,0.34731934700000006,1716,0.034319999999999996,4.168678109
2229,relax,200,76,0.7246376809999999,0.27536231899999997,276,0.005520000000000001,6.160316067999999
2231,relev,169,156,0.52,0.48,325,0.0065,5.979156627
2232,reli,223,265,0.456967213,0.543032787,488,0.00976,5.577575019
2233,relief,227,225,0.502212389,0.497787611,452,0.009040000000000001,5.669195516
2234,religi,211,217,0.492990654,0.507009346,428,0.00856,5.573691519
2235,religion,150,132,0.531914894,0.46808510600000003,282,0.00564,5.967595804
2236,remain,812,623,0.565853659,0.434146341,1435,0.0287,4.459058381
2237,remak,298,431,0.40877915,0.59122085,729,0.014580000000000001,4.969672118
2238,remark,593,268,0.68873403,0.31126597,861,0.01722,4.979251755
2240,remind,922,618,0.598701299,0.40129870100000004,1540,0.0308,4.408241996
2241,reminisc,244,128,0.655913978,0.34408602200000005,372,0.00744,5.871763295
2242,remot,166,474,0.259375,0.740625,640,0.0128,5.3065681730000005
2243,remov,150,273,0.354609929,0.645390071,423,0.008459999999999999,5.715005052
2244,render,160,144,0.526315789,0.473684211,304,0.0060799999999999995,6.032900903
2245,rent,679,1309,0.341549296,0.6584507039999999,1988,0.039760000000000004,4.096235812
2246,rent movi,94,261,0.26478873199999997,0.7352112679999999,355,0.0071,5.911715346
2247,rental,130,284,0.31400966199999997,0.685990338,414,0.00828,5.742156041
2248,repeat,355,413,0.46223958299999995,0.537760417,768,0.015359999999999999,5.101993589
2249,repeatedli,109,149,0.42248062,0.57751938,258,0.0051600000000000005,6.247644252000001
2250,repetit,70,217,0.243902439,0.7560975609999999,287,0.0057399999999999994,6.0962131820000005
2251,replac,261,307,0.45950704200000003,0.540492958,568,0.011359999999999999,5.391693012
2252,report,286,312,0.47826087,0.52173913,598,0.01196,5.258767618
2253,repres,377,259,0.592767296,0.407232704,636,0.01272,5.274448624
2254,reput,181,190,0.48787062,0.51212938,371,0.00742,5.843447375
2255,requir,360,385,0.483221477,0.5167785229999999,745,0.0149,5.132689676
2256,rescu,239,288,0.453510436,0.546489564,527,0.01054,5.429557617
2257,research,203,266,0.432835821,0.5671641789999999,469,0.00938,5.554497071
2258,resembl,258,411,0.385650224,0.6143497760000001,669,0.013380000000000001,5.258767618
2259,resid,180,140,0.5625,0.4375,320,0.0064,5.944867553
2260,resist,162,126,0.5625,0.4375,288,0.00576,6.0800053720000005
